sample	seedcat	seed	cof	site	mus	bar	obs	rumbo	rumbcat	pool	abseed	abper	obs1	obs2	obs3	obs4	or1	or2	or3	or4	or5	long	alt	potseed	potmus	potper	pendiente
2685	2	25	36008	75	15	0	3	50	2	15	2	0	0	0	1	0	0	1	0	0	0	12	2.23	15.5	13.5	0	0.14
2686	2	15	36008	75	30	0	3	50	2	15	2	0	0	0	1	0	0	1	0	0	0	12.5	2.3	15.5	13.5	0	0.14
2687	2	15	36008	75	10	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	13	2.37	15.5	13.5	0	-0.20
2688	1	5	36008	75	5	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	13.5	2.27	15.5	13.5	0	-0.20
2689	1	1	36008	75	5	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	14	2.17	15.5	13.5	0	-0.20
2690	1	0	36008	75	10	0	2	50	2	15	2	0	0	1	0	0	0	1	0	0	0	14.5	2.07	15.5	13.5	0	-0.20
2691	1	0	36008	75	15	0	2	50	2	15	2	0	0	1	0	0	0	1	0	0	0	15	1.97	15.5	13.5	0	0.90
2692	1	0	36008	75	1	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	15.5	2.42	15.5	13.5	0	0.90
2693	1	0	36008	75	5	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	16	2.87	15.5	13.5	0	0.40
2694	1	1	36008	75	0	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	16.5	3.07	15.5	13.5	0	0.40
2695	1	0	36008	75	0	0	1	50	2	15	2	0	1	0	0	0	0	1	0	0	0	17	3.27	15.5	13.5	0	0.40
2696	2	10	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	0	0.57	16.5	16.5	10	0.20
2697	2	15	36008	76	5	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	0.5	0.67	16.5	16.5	10	0.22
2698	1	0	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	1	0.78	16.5	16.5	10	0.20
2699	1	0	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	1.5	0.88	16.5	16.5	10	0.20
2700	1	0	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	2	0.98	16.5	16.5	10	0.20
2701	1	5	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	2.5	1.08	16.5	16.5	10	0.22
2702	1	5	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	3	1.19	16.5	16.5	10	0.20
2703	1	0	36008	76	0	0	2	203	4	20	2.5	2	0	1	0	0	0	0	0	1	0	3.5	1.29	16.5	16.5	10	0.20
2704	2	10	36008	76	15	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	4	1.39	16.5	16.5	10	0.22
2705	1	5	36008	76	10	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	4.5	1.5	16.5	16.5	10	0.20
2706	2	10	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	5	1.6	16.5	16.5	10	0.20
2707	1	5	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	5.5	1.7	16.5	16.5	10	0.22
2708	2	10	36008	76	5	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	6	1.81	16.5	16.5	10	0.20
2709	1	0	36008	76	0	0	2	203	4	20	2.5	2	0	1	0	0	0	0	0	1	0	6.5	1.91	16.5	16.5	10	0.20
2710	1	0	36008	76	5	0	2	203	4	20	2.5	2	0	1	0	0	0	0	0	1	0	7	2.01	16.5	16.5	10	0.20
2711	2	10	36008	76	5	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	7.5	2.11	16.5	16.5	10	0.22
2712	1	5	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	8	2.22	16.5	16.5	10	0.20
2713	3	30	36008	76	0	5	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	8.5	2.32	16.5	16.5	10	0.20
2714	2	15	36008	76	10	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	9	2.42	16.5	16.5	10	0.22
2715	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	9.5	2.53	16.5	16.5	10	0.20
2716	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	10	2.63	16.5	16.5	10	0.20
2717	2	10	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	10.5	2.73	16.5	16.5	10	0.20
2718	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	11	2.83	16.5	16.5	10	0.22
2719	1	1	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	11.5	2.94	16.5	16.5	10	0.20
2720	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	12	3.04	16.5	16.5	10	0.20
2721	1	1	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	12.5	3.14	16.5	16.5	10	0.22
2722	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	13	3.25	16.5	16.5	10	0.20
2723	1	1	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	13.5	3.35	16.5	16.5	10	0.20
2724	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	14	3.45	16.5	16.5	10	0.22
2725	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	14.5	3.56	16.5	16.5	10	0.20
2726	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	15	3.66	16.5	16.5	10	0.20
2727	1	5	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	15.5	3.76	16.5	16.5	10	0.20
2728	1	5	36008	76	0	0	3	203	4	20	2.5	2	0	0	1	0	0	0	0	1	0	16	3.86	16.5	16.5	10	0.22
2729	1	0	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	16.5	3.97	16.5	16.5	10	0.20
2730	1	0	36008	76	0	0	1	203	4	20	2.5	2	1	0	0	0	0	0	0	1	0	17	4.07	16.5	16.5	10	0.20
2731	4	80	36008	77	0	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	0	0.66	15.5	15.5	13	0.76
2732	3	50	36008	77	0	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	0.5	1.04	15.5	15.5	13	0.74
2733	4	60	36008	77	0	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	1	1.41	15.5	15.5	13	0.76
2734	3	35	36008	77	25	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	1.5	1.79	15.5	15.5	13	0.74
2735	3	30	36008	77	20	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	2	2.16	15.5	15.5	13	0.18
2736	2	20	36008	77	20	10	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	2.5	2.25	15.5	15.5	13	0.20
2737	2	10	36008	77	20	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	3	2.35	15.5	15.5	13	0.18
2738	2	25	36008	77	15	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	3.5	2.44	15.5	15.5	13	0.18
2739	3	40	36008	77	20	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	4	2.53	15.5	15.5	13	0.18
2740	2	15	36008	77	25	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	4.5	2.62	15.5	15.5	13	0.20
2741	2	15	36008	77	25	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	5	2.72	15.5	15.5	13	0.18
2742	2	25	36008	77	15	15	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	5.5	2.81	15.5	15.5	13	0.18
2743	3	35	36008	77	10	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	6	2.9	15.5	15.5	13	0.18
2744	3	30	36008	77	5	10	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	6.5	2.99	15.5	15.5	13	0.20
2745	2	20	36008	77	5	30	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	7	3.09	15.5	15.5	13	0.18
2746	2	15	36008	77	0	25	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	7.5	3.18	15.5	15.5	13	0.18
2747	2	25	36008	77	10	15	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	8	3.27	15.5	15.5	13	0.18
2748	2	15	36008	77	10	25	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	8.5	3.36	15.5	15.5	13	0.20
2749	2	25	36008	77	25	25	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	9	3.46	15.5	15.5	13	0.18
2750	2	10	36008	77	10	10	4	159	3	10	3	3.5	0	0	0	1	0	0	1	0	0	9.5	3.55	15.5	15.5	13	0.18
2751	3	35	36008	77	20	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	10	3.64	15.5	15.5	13	0.18
2752	2	10	36008	77	15	20	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	10.5	3.73	15.5	15.5	13	0.20
2753	2	10	36008	77	0	5	4	159	3	10	3	3.5	0	0	0	1	0	0	1	0	0	11	3.83	15.5	15.5	13	0.18
2754	2	20	36008	77	20	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	11.5	3.92	15.5	15.5	13	0.18
2755	2	10	36008	77	10	5	4	159	3	10	3	3.5	0	0	0	1	0	0	1	0	0	12	4.01	15.5	15.5	13	0.18
2756	1	5	36008	77	10	30	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	12.5	4.1	15.5	15.5	13	0.20
2757	2	10	36008	77	20	15	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	13	4.2	15.5	15.5	13	0.18
2758	1	5	36008	77	10	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	13.5	4.29	15.5	15.5	13	0.18
2759	1	5	36008	77	10	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	14	4.38	15.5	15.5	13	0.18
2760	1	5	36008	77	5	0	3	159	3	10	3	3.5	0	0	1	0	0	0	1	0	0	14.5	4.47	15.5	15.5	13	0.20
2761	1	0	36008	77	0	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	15	4.57	15.5	15.5	13	0.18
2762	1	0	36008	77	0	0	1	159	3	10	3	3.5	1	0	0	0	0	0	1	0	0	15.5	4.66	15.5	15.5	13	0.18
2763	1	0	36008	78	0	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	0	0.66	8	8	4.5	0.58
2764	1	0	36008	78	20	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	0.5	0.95	8	8	4.5	0.60
2765	1	0	36008	78	30	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	1	1.25	8	8	4.5	0.58
2766	2	10	36008	78	30	15	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	1.5	1.54	8	8	4.5	0.60
2767	2	10	36008	78	5	30	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	2	1.84	8	8	4.5	0.58
2768	2	15	36008	78	10	5	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	2.5	2.13	8	8	4.5	0.58
2769	1	5	36008	78	5	25	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	3	2.42	8	8	4.5	0.60
2770	2	10	36008	78	5	10	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	3.5	2.72	8	8	4.5	0.58
2771	2	10	36008	78	5	0	3	343	5	1	1.5	4	0	0	1	0	0	0	0	0	1	4	3.01	8	8	4.5	0.60
2772	2	20	36008	78	0	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	4.5	3.31	8	8	4.5	0.58
2773	1	5	36008	78	5	0	3	343	5	1	1.5	4	0	0	1	0	0	0	0	0	1	5	3.6	8	8	4.5	0.60
2774	1	5	36008	78	0	0	3	343	5	1	1.5	4	0	0	1	0	0	0	0	0	1	5.5	3.9	8	8	4.5	0.58
2775	1	1	36008	78	5	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	6	4.19	8	8	4.5	0.58
2776	1	1	36008	78	0	0	3	343	5	1	1.5	4	0	0	1	0	0	0	0	0	1	6.5	4.48	8	8	4.5	0.60
2777	1	0	36008	78	5	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	7	4.78	8	8	4.5	0.58
2778	1	1	36008	78	5	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	7.5	5.07	8	8	4.5	0.60
2779	1	0	36008	78	0	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	8	5.37	8	8	4.5	0.58
2780	1	0	36008	78	1	0	1	343	5	1	1.5	4	1	0	0	0	0	0	0	0	1	8.5	5.66	8	8	4.5	0.61
2781	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	0	0.51	21.5	19.5	20	0.16
2782	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	0.5	0.59	21.5	19.5	20	0.16
2783	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	1	0.67	21.5	19.5	20	0.16
2784	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	1.5	0.75	21.5	19.5	20	0.18
2785	2	15	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	2	0.84	21.5	19.5	20	0.16
2786	2	25	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	2.5	0.92	21.5	19.5	20	0.16
2787	3	30	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	3	1	21.5	19.5	20	0.16
2788	2	25	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	3.5	1.08	21.5	19.5	20	0.16
2789	2	15	36004	78	15	0	4	241	4	10	3	3.5	0	0	0	1	0	0	0	1	0	4	1.16	21.5	19.5	20	0.16
2790	2	10	36004	78	25	0	4	241	4	10	3	3.5	0	0	0	1	0	0	0	1	0	4.5	1.24	21.5	19.5	20	0.16
2791	2	10	36004	78	15	0	4	241	4	10	3	3.5	0	0	0	1	0	0	0	1	0	5	1.32	21.5	19.5	20	0.18
2792	2	10	36004	78	10	0	3	241	4	10	3	3.5	0	0	1	0	0	0	0	1	0	5.5	1.41	21.5	19.5	20	0.16
2793	2	15	36004	78	15	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	6	1.49	21.5	19.5	20	0.16
2794	2	15	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	6.5	1.57	21.5	19.5	20	0.16
2795	2	15	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	7	1.65	21.5	19.5	20	0.16
2796	2	20	36004	78	10	0	4	241	4	10	3	3.5	0	0	0	1	0	0	0	1	0	7.5	1.73	21.5	19.5	20	0.16
2797	2	10	36004	78	25	0	3	241	4	10	3	3.5	0	0	1	0	0	0	0	1	0	8	1.81	21.5	19.5	20	0.16
2798	2	25	36004	78	15	0	3	241	4	10	3	3.5	0	0	1	0	0	0	0	1	0	8.5	1.89	21.5	19.5	20	0.18
2799	2	20	36004	78	15	0	4	241	4	10	3	3.5	0	0	0	1	0	0	0	1	0	9	1.98	21.5	19.5	20	0.16
2800	2	25	36004	78	15	0	3	241	4	10	3	3.5	0	0	1	0	0	0	0	1	0	9.5	2.06	21.5	19.5	20	0.16
2801	2	20	36004	78	10	0	3	241	4	10	3	3.5	0	0	1	0	0	0	0	1	0	10	2.14	21.5	19.5	20	0.16
2802	3	30	36004	78	15	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	10.5	2.22	21.5	19.5	20	0.16
2803	3	40	36004	78	15	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	11	2.3	21.5	19.5	20	0.16
2804	2	15	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	11.5	2.38	21.5	19.5	20	0.16
2805	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	12	2.46	21.5	19.5	20	0.16
2806	2	10	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	12.5	2.54	21.5	19.5	20	0.18
2807	1	5	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	13	2.63	21.5	19.5	20	0.16
2808	1	5	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	13.5	2.71	21.5	19.5	20	0.16
2809	2	10	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	14	2.79	21.5	19.5	20	0.16
2810	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	14.5	2.87	21.5	19.5	20	0.16
2811	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	15	2.95	21.5	19.5	20	0.16
2812	3	30	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	15.5	3.03	21.5	19.5	20	0.16
2813	2	15	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	16	3.11	21.5	19.5	20	0.18
2814	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	16.5	3.2	21.5	19.5	20	0.16
2815	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	17	3.28	21.5	19.5	20	0.16
2816	2	10	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	17.5	3.36	21.5	19.5	20	0.16
2817	2	10	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	18	3.44	21.5	19.5	20	0.16
2818	1	5	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	18.5	3.52	21.5	19.5	20	0.16
2819	3	35	36004	78	10	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	19	3.6	21.5	19.5	20	0.16
2820	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	19.5	3.68	21.5	19.5	20	0.18
2821	1	5	36004	78	0	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	20	3.77	21.5	19.5	20	0.16
2822	1	5	36004	78	5	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	20.5	3.85	21.5	19.5	20	0.16
2823	1	0	36004	78	1	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	21	3.93	21.5	19.5	20	0.16
2824	1	0	36004	78	1	0	1	241	4	10	3	3.5	1	0	0	0	0	0	0	1	0	21.5	4.01	21.5	19.5	20	0.16
2825	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	0	0.51	7	7	0	0.32
2826	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	0.5	0.67	7	7	0	0.32
2827	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	1	0.83	7	7	0	0.30
2828	1	0	36004	79	5	0	3	344	5	5	1.5	0	0	0	1	0	0	0	0	0	1	1.5	0.98	7	7	0	0.32
2829	1	1	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	2	1.14	7	7	0	0.32
2830	1	5	36004	79	0	0	3	344	5	5	1.5	0	0	0	1	0	0	0	0	0	1	2.5	1.3	7	7	0	0.32
2831	2	15	36004	79	15	0	3	344	5	5	1.5	0	0	0	1	0	0	0	0	0	1	3	1.46	7	7	0	0.32
2832	1	0	36004	79	5	0	4	344	5	5	1.5	0	0	0	0	1	0	0	0	0	1	3.5	1.62	7	7	0	0.30
2833	2	10	36004	79	15	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	4	1.77	7	7	0	0.32
2834	1	1	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	4.5	1.93	7	7	0	0.32
2835	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	5	2.09	7	7	0	0.32
2836	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	5.5	2.25	7	7	0	0.30
2837	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	6	2.4	7	7	0	0.32
2838	1	0	36004	79	5	0	3	344	5	5	1.5	0	0	0	1	0	0	0	0	0	1	6.5	2.56	7	7	0	0.32
2839	1	0	36004	79	5	0	3	344	5	5	1.5	0	0	0	1	0	0	0	0	0	1	7	2.72	7	7	0	0.32
2840	1	0	36004	79	15	0	4	344	5	5	1.5	0	0	0	0	1	0	0	0	0	1	7.5	2.88	7	7	0	0.32
2841	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	8	3.04	7	7	0	0.30
2842	1	0	36004	79	0	0	4	344	5	5	1.5	0	0	0	0	1	0	0	0	0	1	8.5	3.19	7	7	0	0.32
2843	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	9	3.35	7	7	0	0.32
2844	1	0	36004	79	0	0	1	344	5	5	1.5	0	1	0	0	0	0	0	0	0	1	9.5	3.51	7	7	0	0.30
2845	1	0	36008	80	0	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	0	0.64	10.5	10.5	4	0.18
2846	1	5	36008	80	0	0	4	200	4	10	2.5	1.5	0	0	0	1	0	0	0	1	0	0.5	0.73	10.5	10.5	4	0.18
2847	1	0	36008	80	5	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	1	0.82	10.5	10.5	4	0.16
2848	1	1	36008	80	10	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	1.5	0.9	10.5	10.5	4	0.18
2849	1	5	36008	80	15	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	2	0.99	10.5	10.5	4	0.18
2850	1	5	36008	80	20	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	2.5	1.08	10.5	10.5	4	0.18
2851	2	10	36008	80	40	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	3	1.17	10.5	10.5	4	0.18
2852	2	10	36008	80	50	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	3.5	1.26	10.5	10.5	4	0.18
2853	2	20	36008	80	30	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	4	1.35	10.5	10.5	4	0.16
2854	2	10	36008	80	25	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	4.5	1.43	10.5	10.5	4	0.18
2855	2	10	36008	80	10	0	4	200	4	10	2.5	1.5	0	0	0	1	0	0	0	1	0	5	1.52	10.5	10.5	4	0.18
2856	1	5	36008	80	10	0	4	200	4	10	2.5	1.5	0	0	0	1	0	0	0	1	0	5.5	1.61	10.5	10.5	4	0.18
2857	2	15	36008	80	10	0	4	200	4	10	2.5	1.5	0	0	0	1	0	0	0	1	0	6	1.7	10.5	10.5	4	0.18
2858	1	0	36008	80	0	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	6.5	1.79	10.5	10.5	4	0.18
2859	1	0	36008	80	0	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	7	1.88	10.5	10.5	4	0.16
2860	3	35	36008	80	15	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	7.5	1.96	10.5	10.5	4	0.18
2861	2	10	36008	80	15	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	8	2.05	10.5	10.5	4	0.18
2862	1	5	36008	80	5	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	8.5	2.14	10.5	10.5	4	1.60
2863	1	0	36008	80	5	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	9	2.94	10.5	10.5	4	0.04
2864	1	0	36008	80	0	0	4	200	4	10	2.5	1.5	0	0	0	1	0	0	0	1	0	9.5	2.96	10.5	10.5	4	0.04
2865	1	0	36008	80	0	0	3	200	4	10	2.5	1.5	0	0	1	0	0	0	0	1	0	10	2.98	10.5	10.5	4	0.04
2866	1	0	36008	80	0	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	10.5	3	10.5	10.5	4	0.04
2867	1	0	36008	80	0	0	1	200	4	10	2.5	1.5	1	0	0	0	0	0	0	1	0	11	3.02	10.5	10.5	4	0.04
2868	1	0	36008	81	0	0	1	29	2	5	2.5	1.5	1	0	0	0	0	1	0	0	0	0	0.64	10.5	10.5	4	0.18
2869	1	0	36008	81	0	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	0.5	0.73	9.5	9	0	0.18
2870	1	5	36008	81	0	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	1	0.82	9.5	9	0	0.18
2871	2	20	36008	81	15	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	1.5	0.91	9.5	9	0	0.18
2872	2	10	36008	81	5	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	2	1	9.5	9	0	0.18
2873	1	0	36008	81	5	0	2	29	2	5	2.5	0	0	1	0	0	0	1	0	0	0	2.5	1.09	9.5	9	0	0.18
2874	2	20	36008	81	20	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	3	1.18	9.5	9	0	0.18
2875	3	30	36008	81	15	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	3.5	1.27	9.5	9	0	0.18
2876	3	30	36008	81	10	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	4	1.36	9.5	9	0	0.18
2877	2	15	36008	81	10	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	4.5	1.45	9.5	9	0	0.16
2878	2	15	36008	81	10	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	5	1.53	9.5	9	0	0.18
2879	1	5	36008	81	5	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	5.5	1.62	9.5	9	0	0.18
2880	1	0	36008	81	5	0	4	29	2	5	2.5	0	0	0	0	1	0	1	0	0	0	6	1.71	9.5	9	0	0.18
2881	2	10	36008	81	10	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	6.5	1.8	9.5	9	0	0.18
2882	1	0	36008	81	0	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	7	1.89	9.5	9	0	0.18
2883	1	5	36008	81	10	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	7.5	1.98	9.5	9	0	0.18
2884	1	5	36008	81	10	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	8	2.07	9.5	9	0	0.18
2885	1	0	36008	81	5	0	1	29	2	5	2.5	0	1	0	0	0	0	1	0	0	0	8.5	2.16	9.5	9	0	0.18
2886	1	0	36008	81	5	0	3	29	2	5	2.5	0	0	0	1	0	0	1	0	0	0	9	2.25	9.5	9	0	0.18
2887	1	0	36008	81	10	0	4	29	2	5	2.5	0	0	0	0	1	0	1	0	0	0	9.5	2.34	9.5	9	0	0.90
